Year,ID Geography,Geography,Adult Obesity,Adult Smoking,Air Pollution,Diabetes Prevalence,Food Environment Index
"2018","05000US01027","Clay County, AL",0.38100001215934753,0.19139404594898224,9.899999618530273,0.14399999380111694,7.800000190734863
"2018","05000US56027","Niobrara County, WY",0.25699999928474426,0.17290882766246796,6,0.0820000022649765,7.5
"2018","05000US36089","St. Lawrence County, NY",0.30399999022483826,0.18471939861774445,8.699999809265137,0.09200000017881393,7.599999904632568
"2018","05000US37013","Beaufort County, NC",0.34700000286102295,0.17995809018611908,8.600000381469727,0.1459999978542328,7.300000190734863
"2018","05000US01029","Cleburne County, AL",0.34599998593330383,0.19710512459278107,10.300000190734863,0.12700000405311584,8.100000381469727
"2018","05000US56025","Natrona County, WY",0.31299999356269836,0.1691582351922989,6.400000095367432,0.08399999886751175,7.300000190734863
"2018","05000US36087","Rockland County, NY",0.23499999940395355,0.11704754829406738,9.399999618530273,0.10199999809265137,8.800000190734863
"2018","05000US01031","Coffee County, AL",0.34200000762939453,0.18201221525669098,9.600000381469727,0.1550000011920929,7.5
"2018","05000US37015","Bertie County, NC",0.36899998784065247,0.19611677527427673,8.399999618530273,0.13199999928474426,6.300000190734863
"2018","05000US36085","Richmond County, NY",0.2759999930858612,0.15646061301231384,10,0.09700000286102295,9.100000381469727
"2018","05000US01033","Colbert County, AL",0.34599998593330383,0.1837114691734314,10.199999809265137,0.17399999499320984,7.199999809265137
"2018","05000US56023","Lincoln County, WY",0.27000001072883606,0.13974948227405548,6.900000095367432,0.08900000154972076,8.5
"2018","05000US36083","Rensselaer County, NY",0.2939999997615814,0.16714352369308472,8.5,0.09300000220537186,8.300000190734863
"2018","05000US37017","Bladen County, NC",0.382999986410141,0.21243199706077576,9.100000381469727,0.1469999998807907,6.599999904632568
"2018","05000US01035","Conecuh County, AL",0.38199999928474426,0.23479996621608734,9.100000381469727,0.18199999630451202,5.099999904632568
"2018","05000US56021","Laramie County, WY",0.3050000071525574,0.18540701270103455,6.699999809265137,0.0949999988079071,7.800000190734863
"2018","05000US36081","Queens County, NY",0.23899999260902405,0.12307864427566528,8.600000381469727,0.10899999737739563,8.699999809265137
"2018","05000US01037","Coosa County, AL",0.4009999930858612,0.2050457000732422,10.199999809265137,0.15600000321865082,6.599999904632568
"2018","05000US37019","Brunswick County, NC",0.27900001406669617,0.15233688056468964,8.699999809265137,0.11400000005960464,7.599999904632568
"2018","05000US36079","Putnam County, NY",0.2529999911785126,0.15402886271476746,8.600000381469727,0.0820000022649765,9.300000190734863
"2018","05000US01039","Covington County, AL",0.33799999952316284,0.20939810574054718,9.199999809265137,0.14100000262260437,7.400000095367432
"2018","05000US56019","Johnson County, WY",0.210999995470047,0.1540636271238327,6.099999904632568,0.08299999684095383,8
"2018","05000US36077","Otsego County, NY",0.29499998688697815,0.16972891986370087,7.599999904632568,0.0949999988079071,7.800000190734863
"2018","05000US37021","Buncombe County, NC",0.22699999809265137,0.16442528367042542,8.899999618530273,0.09200000017881393,7.5
"2018","05000US01041","Crenshaw County, AL",0.3959999978542328,0.19977135956287384,9.5,0.1509999930858612,6.199999809265137
"2018","05000US56017","Hot Springs County, WY",0.2709999978542328,0.15114189684391022,5.900000095367432,0.11699999868869781,8.300000190734863
"2018","05000US36075","Oswego County, NY",0.30000001192092896,0.21720527112483978,8.800000190734863,0.12200000137090683,8
"2018","05000US01043","Cullman County, AL",0.34599998593330383,0.20340605080127716,11.300000190734863,0.16300000250339508,8.199999809265137
"2018","05000US37023","Burke County, NC",0.3190000057220459,0.19724828004837036,9.600000381469727,0.11299999803304672,6.800000190734863
"2018","05000US36073","Orleans County, NY",0.3140000104904175,0.21564675867557526,9.600000381469727,0.0989999994635582,8
"2018","05000US01045","Dale County, AL",0.36500000953674316,0.1861218512058258,9.800000190734863,0.14300000667572021,6.699999809265137
"2018","05000US56015","Goshen County, WY",0.3019999861717224,0.16318559646606445,7,0.09600000083446503,7.5
"2018","05000US36071","Orange County, NY",0.3009999990463257,0.15131977200508118,8.5,0.09700000286102295,8.699999809265137
"2018","05000US37025","Cabarrus County, NC",0.3100000023841858,0.168289452791214,10.399999618530273,0.09700000286102295,7.699999809265137
"2018","05000US01047","Dallas County, AL",0.42399999499320984,0.22196835279464722,10.100000381469727,0.17499999701976776,4.300000190734863
"2018","05000US56013","Fremont County, WY",0.296999990940094,0.17850804328918457,7.5,0.10000000149011612,7.900000095367432
"2018","05000US36069","Ontario County, NY",0.28299999237060547,0.17832686007022858,9.300000190734863,0.08399999886751175,8.5
"2018","05000US01049","DeKalb County, AL",0.3050000071525574,0.2236335277557373,10.699999809265137,0.12200000137090683,8.5
"2018","05000US37027","Caldwell County, NC",0.3319999873638153,0.18385958671569824,9.5,0.1379999965429306,6.400000095367432
"2018","05000US36067","Onondaga County, NY",0.26499998569488525,0.17021164298057556,8.800000190734863,0.08799999952316284,8
"2018","05000US01051","Elmore County, AL",0.36500000953674316,0.18661050498485565,11.100000381469727,0.13199999928474426,7.599999904632568
"2018","05000US56011","Crook County, WY",0.24699999392032623,0.1495181918144226,6.5,0.07800000160932541,8.300000190734863
"2018","05000US37029","Camden County, NC",0.3109999895095825,0.1606750786304474,8.100000381469727,0.11800000071525574,8.5
"2018","05000US36065","Oneida County, NY",0.32100000977516174,0.1653292030096054,8.399999618530273,0.11100000143051147,8
"2018","05000US01053","Escambia County, AL",0.38600000739097595,0.20868077874183655,9.100000381469727,0.18700000643730164,6.5
"2018","05000US56009","Converse County, WY",0.29600000381469727,0.1653301864862442,6.699999809265137,0.09799999743700027,8.5
"2018","05000US36063","Niagara County, NY",0.3160000145435333,0.21548646688461304,10.600000381469727,0.0860000029206276,8.100000381469727
"2018","05000US01055","Etowah County, AL",0.36800000071525574,0.23130358755588531,11.199999809265137,0.1550000011920929,7
"2018","05000US37031","Carteret County, NC",0.26100000739097595,0.17659184336662292,7.900000095367432,0.10599999874830246,7.599999904632568
"2018","05000US36061","New York County, NY",0.15600000321865082,0.13268671929836273,11.100000381469727,0.06599999964237213,8.300000190734863
"2018","05000US01057","Fayette County, AL",0.35600000619888306,0.2003300040960312,10,0.14399999380111694,7.699999809265137
"2018","05000US56007","Carbon County, WY",0.2800000011920929,0.15706603229045868,5.699999809265137,0.0860000029206276,7.300000190734863
"2018","05000US37033","Caswell County, NC",0.33500000834465027,0.19155798852443695,9,0.13099999725818634,7.099999904632568
"2018","05000US36059","Nassau County, NY",0.23000000417232513,0.10744078457355499,9.600000381469727,0.08399999886751175,9.699999809265137
"2018","05000US01059","Franklin County, AL",0.3319999873638153,0.20887482166290283,9.899999618530273,0.13600000739097595,7.900000095367432
"2018","05000US56005","Campbell County, WY",0.34299999475479126,0.16914914548397064,7.900000095367432,0.0689999982714653,8.5
"2018","05000US36057","Montgomery County, NY",0.29100000858306885,0.20444105565547943,8,0.10599999874830246,7.800000190734863
"2018","05000US01061","Geneva County, AL",0.3659999966621399,0.22304880619049072,9.300000190734863,0.15800000727176666,7.900000095367432
"2018","05000US37035","Catawba County, NC",0.30300000309944153,0.17050233483314514,10,0.12999999523162842,7.599999904632568
"2018","05000US36055","Monroe County, NY",0.28299999237060547,0.16386276483535767,9.699999809265137,0.09300000220537186,7.800000190734863
"2018","05000US01063","Greene County, AL",0.4230000078678131,0.2442495971918106,9.600000381469727,0.210999995470047,3
"2018","05000US56003","Big Horn County, WY",0.3019999861717224,0.1605038195848465,6.400000095367432,0.11900000274181366,8.100000381469727
"2018","05000US37037","Chatham County, NC",0.25600001215934753,0.15204010903835297,9,0.11800000071525574,8.5
"2018","05000US36053","Madison County, NY",0.2809999883174896,0.1815902292728424,8.5,0.09300000220537186,8.600000381469727
"2018","05000US01065","Hale County, AL",0.414000004529953,0.2206263393163681,9.899999618530273,0.17100000381469727,6
"2018","05000US56001","Albany County, WY",0.23000000417232513,0.1596570611000061,5.800000190734863,0.06199999898672104,6.300000190734863
"2018","05000US36051","Livingston County, NY",0.30300000309944153,0.17059803009033203,9.300000190734863,0.08699999749660492,8.199999809265137
"2018","05000US01067","Henry County, AL",0.3779999911785126,0.19666628539562225,9.699999809265137,0.1889999955892563,7.599999904632568
"2018","05000US37039","Cherokee County, NC",0.27900001406669617,0.18159882724285126,8.699999809265137,0.12300000339746475,7.800000190734863
"2018","05000US36049","Lewis County, NY",0.3269999921321869,0.16923251748085022,7.400000095367432,0.08799999952316284,8.100000381469727
"2018","05000US01069","Houston County, AL",0.3330000042915344,0.2150920182466507,9.5,0.13600000739097595,7
"2018","05000US55141","Wood County, WI",0.3149999976158142,0.1550593078136444,9.100000381469727,0.08399999886751175,8.199999809265137
"2018","05000US37041","Chowan County, NC",0.3269999921321869,0.19341892004013062,8.100000381469727,0.14399999380111694,5.800000190734863
"2018","05000US36047","Kings County, NY",0.22599999606609344,0.14615999162197113,10.199999809265137,0.10100000351667404,7.400000095367432
"2018","05000US01071","Jackson County, AL",0.36899998784065247,0.22313742339611053,10.699999809265137,0.1420000046491623,7.900000095367432
"2018","05000US55139","Winnebago County, WI",0.3370000123977661,0.1638699322938919,9.699999809265137,0.0860000029206276,8.300000190734863
"2018","05000US36045","Jefferson County, NY",0.30799999833106995,0.19194760918617249,8.300000190734863,0.10199999809265137,7.599999904632568
"2018","05000US01073","Jefferson County, AL",0.3319999873638153,0.18407875299453735,12.899999618530273,0.1289999932050705,6.099999904632568
"2018","05000US37043","Clay County, NC",0.28299999237060547,0.1750817745923996,8.300000190734863,0.12600000202655792,8
"2018","05000US36043","Herkimer County, NY",0.3109999895095825,0.20109502971172333,7.900000095367432,0.10400000214576721,7.900000095367432
"2018","05000US01075","Lamar County, AL",0.33799999952316284,0.20686247944831848,9.699999809265137,0.1459999978542328,7.599999904632568
"2018","05000US55137","Waushara County, WI",0.34200000762939453,0.1628115475177765,9.199999809265137,0.1080000028014183,8.899999618530273
"2018","05000US37045","Cleveland County, NC",0.32600000500679016,0.21092014014720917,10.199999809265137,0.13199999928474426,6.900000095367432
"2018","05000US36041","Hamilton County, NY",0.28299999237060547,0.14232642948627472,6.599999904632568,0.11299999803304672,7.699999809265137
"2018","05000US01077","Lauderdale County, AL",0.3479999899864197,0.18749839067459106,10.5,0.14100000262260437,7.5
"2018","05000US55135","Waupaca County, WI",0.32199999690055847,0.16454657912254333,9.199999809265137,0.10300000011920929,8.699999809265137
"2018","05000US36039","Greene County, NY",0.23999999463558197,0.17501889169216156,7.699999809265137,0.10700000077486038,8.199999809265137
"2018","05000US01079","Lawrence County, AL",0.335999995470047,0.21100647747516632,10.899999618530273,0.14000000059604645,7.800000190734863
"2018","05000US37047","Columbus County, NC",0.3310000002384186,0.2112257182598114,9.100000381469727,0.15399999916553497,7
"2018","05000US36037","Genesee County, NY",0.2680000066757202,0.2038222998380661,9.699999809265137,0.10100000351667404,8.600000381469727
"2018","05000US01081","Lee County, AL",0.2980000078678131,0.1873573362827301,11.100000381469727,0.10100000351667404,6.300000190734863
"2018","05000US55133","Waukesha County, WI",0.2529999911785126,0.13147513568401337,10.699999809265137,0.08399999886751175,9
"2018","05000US37049","Craven County, NC",0.29600000381469727,0.17312340438365936,8.800000190734863,0.12800000607967377,7
"2018","05000US36035","Fulton County, NY",0.25099998712539673,0.21038368344306946,7.699999809265137,0.10100000351667404,8.100000381469727
"2018","05000US01083","Limestone County, AL",0.335999995470047,0.187826469540596,11.699999809265137,0.12300000339746475,8.100000381469727
"2018","05000US55131","Washington County, WI",0.3070000112056732,0.14284691214561462,10.100000381469727,0.0860000029206276,9.100000381469727
"2018","05000US36033","Franklin County, NY",0.2669999897480011,0.22904975712299347,8.399999618530273,0.0949999988079071,7.400000095367432
"2018","05000US01085","Lowndes County, AL",0.4620000123977661,0.22357404232025146,10,0.2029999941587448,4.400000095367432
"2018","05000US37051","Cumberland County, NC",0.33399999141693115,0.1782720685005188,9.5,0.12099999934434891,6
"2018","05000US36031","Essex County, NY",0.2669999897480011,0.16714105010032654,7.099999904632568,0.10499999672174454,8.600000381469727
"2018","05000US01087","Macon County, AL",0.4779999852180481,0.21789731085300446,10.600000381469727,0.1979999989271164,3.799999952316284
"2018","05000US55129","Washburn County, WI",0.2980000078678131,0.15631482005119324,8.199999809265137,0.10199999809265137,8.100000381469727
"2018","05000US37053","Currituck County, NC",0.2759999930858612,0.1730693131685257,8,0.1120000034570694,8.399999618530273
"2018","05000US36029","Erie County, NY",0.2919999957084656,0.1775202602148056,10.600000381469727,0.09799999743700027,7.800000190734863
"2018","05000US01089","Madison County, AL",0.328000009059906,0.16421107947826385,11.600000381469727,0.12300000339746475,7.300000190734863
"2018","05000US55127","Walworth County, WI",0.24899999797344208,0.14950115978717804,10.899999618530273,0.0689999982714653,8.199999809265137
"2018","05000US36027","Dutchess County, NY",0.24400000274181366,0.15491701662540436,8.600000381469727,0.09099999815225601,8.600000381469727
"2018","05000US01091","Marengo County, AL",0.39399999380111694,0.21433259546756744,9.800000190734863,0.18700000643730164,5.400000095367432
"2018","05000US37055","Dare County, NC",0.24500000476837158,0.1644762009382248,7.400000095367432,0.09799999743700027,7.800000190734863
"2018","05000US36025","Delaware County, NY",0.2939999997615814,0.19469282031059265,7.400000095367432,0.10300000011920929,8.5
"2018","05000US01093","Marion County, AL",0.3490000069141388,0.20818324387073517,9.800000190734863,0.17599999904632568,7.800000190734863
"2018","05000US55125","Vilas County, WI",0.28700000047683716,0.16419771313667297,7.199999809265137,0.12200000137090683,8.399999618530273
"2018","05000US37057","Davidson County, NC",0.30300000309944153,0.18201583623886108,10.199999809265137,0.11299999803304672,7.599999904632568
"2018","05000US36023","Cortland County, NY",0.28200000524520874,0.1848716139793396,8.399999618530273,0.0949999988079071,8.199999809265137
"2018","05000US01095","Marshall County, AL",0.3370000123977661,0.21599654853343964,11.300000190734863,0.12999999523162842,8
"2018","05000US55123","Vernon County, WI",0.32199999690055847,0.16519209742546082,9.399999618530273,0.08500000089406967,8.199999809265137
"2018","05000US36021","Columbia County, NY",0.24400000274181366,0.1781327873468399,8,0.0949999988079071,8.399999618530273
"2018","05000US01097","Mobile County, AL",0.3580000102519989,0.1891319900751114,10,0.1469999998807907,6.300000190734863
"2018","05000US37059","Davie County, NC",0.3190000057220459,0.160562664270401,9.899999618530273,0.11800000071525574,8.399999618530273
"2018","05000US36019","Clinton County, NY",0.3009999990463257,0.2068701535463333,8.300000190734863,0.10599999874830246,7.5
"2018","05000US01099","Monroe County, AL",0.3919999897480011,0.21914145350456238,9.300000190734863,0.16200000047683716,5
"2018","05000US55121","Trempealeau County, WI",0.3070000112056732,0.15073390305042267,9.5,0.09200000017881393,9.100000381469727
"2018","05000US37061","Duplin County, NC",0.35600000619888306,0.22225642204284668,9.100000381469727,0.1469999998807907,7.800000190734863
"2018","05000US36017","Chenango County, NY",0.31200000643730164,0.1887345165014267,8.100000381469727,0.09300000220537186,8.5
"2018","05000US01101","Montgomery County, AL",0.36800000071525574,0.19606465101242065,11.199999809265137,0.13199999928474426,5.300000190734863
"2018","05000US55119","Taylor County, WI",0.31700000166893005,0.15986540913581848,8.399999618530273,0.09700000286102295,8.100000381469727
"2018","05000US36015","Chemung County, NY",0.3330000042915344,0.20633339881896973,8.600000381469727,0.09700000286102295,7.800000190734863
"2018","05000US01103","Morgan County, AL",0.3149999976158142,0.20071585476398468,11.300000190734863,0.12999999523162842,7.900000095367432
"2018","05000US37063","Durham County, NC",0.2639999985694885,0.15934737026691437,9.399999618530273,0.07999999821186066,6.800000190734863
"2018","05000US36013","Chautauqua County, NY",0.32600000500679016,0.23687541484832764,9,0.09300000220537186,7.800000190734863
"2018","05000US01105","Perry County, AL",0.4410000145435333,0.23270893096923828,9.699999809265137,0.20900000631809235,5
"2018","05000US55117","Sheboygan County, WI",0.289000004529953,0.14640817046165466,9.600000381469727,0.08799999952316284,8.899999618530273
"2018","05000US37065","Edgecombe County, NC",0.3630000054836273,0.21791428327560425,8.899999618530273,0.16200000047683716,5.300000190734863
"2018","05000US36011","Cayuga County, NY",0.3089999854564667,0.2036139965057373,9,0.10599999874830246,8.5
"2018","05000US01107","Pickens County, AL",0.3540000021457672,0.21423251926898956,9.899999618530273,0.1589999943971634,6.800000190734863
"2018","05000US55115","Shawano County, WI",0.3409999907016754,0.1623920053243637,8.899999618530273,0.10199999809265137,8.600000381469727
"2018","05000US36009","Cattaraugus County, NY",0.2800000011920929,0.23391523957252502,9,0.09200000017881393,8.100000381469727
"2018","05000US01109","Pike County, AL",0.4169999957084656,0.22228209674358368,9.699999809265137,0.1340000033378601,6.099999904632568
"2018","05000US37067","Forsyth County, NC",0.3240000009536743,0.18417927622795105,9.100000381469727,0.11800000071525574,6.5
"2018","05000US36007","Broome County, NY",0.2669999897480011,0.19910217821598053,8.600000381469727,0.09399999678134918,8
"2018","05000US01111","Randolph County, AL",0.33899998664855957,0.19749373197555542,10.100000381469727,0.15600000321865082,7.099999904632568
"2018","05000US55113","Sawyer County, WI",0.3070000112056732,0.19452764093875885,7.900000095367432,0.10999999940395355,7.699999809265137
"2018","05000US37069","Franklin County, NC",0.328000009059906,0.187286838889122,9.199999809265137,0.1420000046491623,7.699999809265137
"2018","05000US36005","Bronx County, NY",0.30000001192092896,0.1617293655872345,10.5,0.12200000137090683,7.900000095367432
"2018","05000US01113","Russell County, AL",0.40700000524520874,0.21778608858585358,11.199999809265137,0.12600000202655792,6.599999904632568
"2018","05000US55111","Sauk County, WI",0.31200000643730164,0.15315937995910645,9.5,0.09700000286102295,8.699999809265137
"2018","05000US36003","Allegany County, NY",0.2879999876022339,0.20913046598434448,8.5,0.08900000154972076,8.199999809265137
"2018","05000US01115","St. Clair County, AL",0.3630000054836273,0.1963234841823578,11.800000190734863,0.1379999965429306,8.300000190734863
"2018","05000US37071","Gaston County, NC",0.3140000104904175,0.18073222041130066,10.300000190734863,0.12600000202655792,6.800000190734863
"2018","05000US36001","Albany County, NY",0.25999999046325684,0.15148554742336273,8.600000381469727,0.09700000286102295,8
"2018","05000US01117","Shelby County, AL",0.2919999957084656,0.16874852776527405,11.399999618530273,0.09399999678134918,8.600000381469727
"2018","05000US55109","St. Croix County, WI",0.26499998569488525,0.15373219549655914,10.100000381469727,0.07000000029802322,9.100000381469727
"2018","05000US37073","Gates County, NC",0.32600000500679016,0.170701265335083,8.199999809265137,0.13300000131130219,7.800000190734863
"2018","05000US35061","Valencia County, NM",0.25600001215934753,0.16131974756717682,7.300000190734863,0.09799999743700027,6.199999809265137
"2018","05000US01119","Sumter County, AL",0.40299999713897705,0.23008035123348236,9.699999809265137,0.20399999618530273,4.300000190734863
"2018","05000US55107","Rusk County, WI",0.31299999356269836,0.17209666967391968,8.300000190734863,0.0989999994635582,7.300000190734863
"2018","05000US35059","Union County, NM",0.2619999945163727,0.15462805330753326,5.400000095367432,0.09799999743700027,7
"2018","05000US01121","Talladega County, AL",0.4059999883174896,0.21424849331378937,11.399999618530273,0.16300000250339508,6.699999809265137
"2018","05000US37075","Graham County, NC",0.2980000078678131,0.19363969564437866,8.199999809265137,0.11999999731779099,7.5
"2018","05000US35057","Torrance County, NM",0.26100000739097595,0.18177857995033264,6.599999904632568,0.09099999815225601,5.5
"2018","05000US01123","Tallapoosa County, AL",0.367000013589859,0.20920483767986298,10.399999618530273,0.14800000190734863,7.099999904632568
"2018","05000US55105","Rock County, WI",0.34200000762939453,0.18687769770622253,10.699999809265137,0.10100000351667404,7.699999809265137
"2018","05000US37077","Granville County, NC",0.33500000834465027,0.18116800487041473,9.300000190734863,0.125,7.5
"2018","05000US35055","Taos County, NM",0.1860000044107437,0.14854653179645538,5.300000190734863,0.07999999821186066,6
"2018","05000US01125","Tuscaloosa County, AL",0.33399999141693115,0.20083676278591156,10.699999809265137,0.12600000202655792,6.900000095367432
"2018","05000US55103","Richland County, WI",0.3089999854564667,0.1586376577615738,9.300000190734863,0.09399999678134918,8
"2018","05000US35053","Socorro County, NM",0.26100000739097595,0.20415495336055756,5.900000095367432,0.10100000351667404,5.800000190734863
"2018","05000US01127","Walker County, AL",0.3619999885559082,0.19790272414684296,11.100000381469727,0.1599999964237213,7.400000095367432
"2018","05000US37079","Greene County, NC",0.33399999141693115,0.20440049469470978,9.199999809265137,0.12200000137090683,
"2018","05000US35051","Sierra County, NM",0.2199999988079071,0.15206719934940338,6.400000095367432,0.10599999874830246,5.099999904632568
"2018","05000US01129","Washington County, AL",0.40299999713897705,0.2073555737733841,9.5,0.17800000309944153,7.300000190734863
"2018","05000US55101","Racine County, WI",0.31700000166893005,0.16327154636383057,11,0.09000000357627869,8
"2018","05000US37081","Guilford County, NC",0.3140000104904175,0.18899492919445038,9.600000381469727,0.10400000214576721,6.599999904632568
"2018","05000US35049","Santa Fe County, NM",0.13500000536441803,0.12646451592445374,6.5,0.04899999871850014,7.5
"2018","05000US01131","Wilcox County, AL",0.4259999990463257,0.2425493448972702,9.399999618530273,0.20000000298023224,2.0999999046325684
"2018","05000US55099","Price County, WI",0.33899998664855957,0.16110682487487793,7.699999809265137,0.10999999940395355,8.399999618530273
"2018","05000US35047","San Miguel County, NM",0.2290000021457672,0.16638953983783722,5.699999809265137,0.0860000029206276,6
"2018","05000US01133","Winston County, AL",0.34700000286102295,0.22780831158161163,10.399999618530273,0.13300000131130219,7.800000190734863
"2018","05000US37083","Halifax County, NC",0.39800000190734863,0.2243179827928543,8.899999618530273,0.14800000190734863,5.300000190734863
"2018","05000US35045","San Juan County, NM",0.3160000145435333,0.18474557995796204,7,0.10400000214576721,5.5
"2018","05000US02013","Aleutians East Borough, AK",0.3490000069141388,0.1742706149816513,,0.08500000089406967,5
"2018","05000US55097","Portage County, WI",0.3440000116825104,0.15975704789161682,9.100000381469727,0.07599999755620956,8.199999809265137
"2018","05000US37085","Harnett County, NC",0.33000001311302185,0.18770316243171692,9.600000381469727,0.11100000143051147,7.5
"2018","05000US35043","Sandoval County, NM",0.23800000548362732,0.15153144299983978,7.800000190734863,0.07599999755620956,6.900000095367432
"2018","05000US02016","Aleutians West Census Area, AK",0.40700000524520874,0.15346801280975342,,0.07599999755620956,7.5
"2018","05000US55095","Polk County, WI",0.32199999690055847,0.15029141306877136,9.300000190734863,0.0989999994635582,8.899999618530273
"2018","05000US35041","Roosevelt County, NM",0.2669999897480011,0.17502890527248383,7.199999809265137,0.09000000357627869,6
